"Sociedad","Periodo","Ejercicio","NªDocumento SAP","Division","Fecha Contable","Tip.Document","Tip.Comproba","  Numero Factura","Cod.Proveedor SAP","Nombre Proveedor","Pais Provee","      CUIT"," Importe Factura"," Percepción IIBB","Total Otros Impues"," Tasa IVA","   Importe IVA","Exento 7 No Imponi","Importe Percepción","Importe Ret. IVA T","Moneda"
"  AR01","6","2022","1100007702","5430","2020","     FA","     A","1886","41154","ADRIAN PEREIRA S.R.L.","    AR","30713259108","4114","0","0","21","  714.04 ","0","0","0"," ARS"
"  AR01","6","2022","1100007703","5430","2020","     FA","     A","1887","34009","NESTLE ARGENTINA S.A.","    AR","30546764040","0","0","0","21","  2,804.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100007704","162","2020","     FA","     A","1888","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  5,713.64 ","0","0","0"," ARS"
"  AR01","6","2022","1100007705","162","2020","     FA","     A","1889","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  4,933.11 ","0","0","0"," ARS"
"  AR01","6","2022","1100007706","162","2020","     FA","     A","1890","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  3,232.45 ","0","0","0"," ARS"
"  AR01","6","2022","1100007707","161","2020","     FA","     A","1891","60875","DESINFECTADORA SAN JORGE SRL","    AR","30715405403","17369","0","0","21","  3,014.37 ","0","0","0"," ARS"
"  AR01","6","2022","1100007708","161","2020","     FA","     A","1892","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  1,912.43 ","0","0","0"," ARS"
"  AR01","6","2022","1100007709","161","2020","     FA","     A","1893","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  2,904.47 ","0","0","0"," ARS"
"  AR01","6","2022","1100007710","161","2020","     FA","     A","1894","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  5,401.05 ","0","0","0"," ARS"
"  AR01","6","2022","1100007711","161","2020","     FA","     A","1895","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  3,264.09 ","0","0","0"," ARS"
"  AR01","6","2022","1100007712","161","2020","     FA","     A","1896","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  3,262.78 ","0","0","0"," ARS"
"  AR01","6","2022","1100007713","161","2020","     FA","     A","1897","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  4,249.38 ","0","0","0"," ARS"
"  AR01","6","2022","1100007714","161","2020","     FA","     A","1898","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  4,369.74 ","0","0","0"," ARS"
"  AR01","6","2022","1100007715","161","2020","     FA","     A","1899","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  3,889.79 ","0","0","0"," ARS"
"  AR01","6","2022","1100007716","161","2020","     FA","     A","1900","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  2,910.64 ","0","0","0"," ARS"
"  AR01","6","2022","1100007717","161","2020","     FA","     A","1901","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  4,320.73 ","0","0","0"," ARS"
"  AR01","6","2022","1100007718","9509","2020","     FA","     A","1902","60875","DESINFECTADORA SAN JORGE SRL","    AR","30715405403","1210","0","0","21","  210.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007719","5435","2020","     FA","     A","1903","60875","DESINFECTADORA SAN JORGE SRL","    AR","30715405403","22803","0","0","21","  3,957.58 ","0","0","0"," ARS"
"  AR01","6","2022","1100007720","162","2020","     FA","     A","1904","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  4,795.24 ","0","0","0"," ARS"
"  AR01","6","2022","1100007721","162","2020","     FA","     A","1905","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  4,586.19 ","0","0","0"," ARS"
"  AR01","6","2022","1100007722","162","2020","     FA","     A","1906","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  1,816.33 ","0","0","0"," ARS"
"  AR01","6","2022","1100007723","161","2020","     FA","     A","1907","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  1,728.87 ","0","0","0"," ARS"
"  AR01","6","2022","1100007724","161","2020","     FA","     A","1908","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  1,351.67 ","0","0","0"," ARS"
"  AR01","6","2022","1100007725","163","2020","     FA","     A","1909","34039","Q.S.P. CORDOBA S.A.","    AR","30708538597","4235","0","0","21","  735.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007726","160","2020","     FA","     A","1910","33991","TAMALLANCOS S.A.","    AR","33643235949","0","0","0","21","  9,543.45 ","0","0","0"," ARS"
"  AR01","6","2022","1100007727","5433","2020","     FA","     A","1911","33991","TAMALLANCOS S.A.","    AR","33643235949","0","0","0","21","  12,963.30 ","0","0","0"," ARS"
"  AR01","6","2022","1100007728","5430","2020","     FA","     A","1912","33991","TAMALLANCOS S.A.","    AR","33643235949","0","0","0","21","  4,595.85 ","0","0","0"," ARS"
"  AR01","6","2022","1100007729","160","2020","     FA","     A","1913","33957","COCA COLA FEMSA DE BS AS S.A.","    AR","30525390086","0","0","0","21","  15,014.17 ","0","0","0"," ARS"
"  AR01","6","2022","1100007732","5430","2020","     FA","     A","1914","40240","MAILCAR SRL","    AR","30705463367","0","0","0","21","  1,023.76 ","0","0","0"," ARS"
"  AR01","6","2022","1100007733","5433","2020","     FA","     A","1915","40240","MAILCAR SRL","    AR","30705463367","0","0","0","21","  50.40 ","0","0","0"," ARS"
"  AR01","6","2022","1100007735","169","2020","     FA","     A","1916","33991","TAMALLANCOS S.A.","    AR","33643235949","0","0","0","21","  12,037.20 ","0","0","0"," ARS"
"  AR01","6","2022","1100007736","163","2020","     FA","     A","1917","34181","ECHENIQUE MARCELO DAVID","    AR","20223706623","20400","0","0","21","  3,540.55 ","0","0","0"," ARS"
"  AR01","6","2022","1100007737","164","2020","     FA","     A","1918","34181","ECHENIQUE MARCELO DAVID","    AR","20223706623","7740","0","0","21","  1,343.32 ","0","0","0"," ARS"
"  AR01","6","2022","1100007738","169","2020","     FA","     A","1919","72794","CONAGUA SAS","    AR","30716670577","15294","0","0","21","  2,654.40 ","0","0","0"," ARS"
"  AR01","6","2022","1100007739","169","2020","     FA","     A","1920","33542","EMBOTELLADORA DEL ATLANTICO SA","    AR","30529135943","0","0","0","21","  5,059.45 ","0","0","0"," ARS"
"  AR01","6","2022","1100007740","169","2020","     FA","     A","1921","37216","CUSTODIA DE ARCHIVOS MENDOZA S","    AR","30690326953","5554","0","0","21","  963.90 ","0","0","0"," ARS"
"  AR01","6","2022","1100007742","169","2020","     FA","     A","1922","33512","AVICOLA LUJAN DE CUYO S.A.","    AR","30580225930","76166","0","0","21","  2,208.92 ","0","0","0"," ARS"
"  AR01","6","2022","1100007743","160","2020","     FA","     A","1923","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","21","  2,283.75 ","0","0","0"," ARS"
"  AR01","6","2022","1100007744","160","2020","     FA","     A","1924","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","21","  1,827.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007745","160","2020","     FA","     A","1925","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","21","  1,827.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007746","169","2020","     FA","     A","1926","34098","AGUAS DANONE DE ARGENTINA S.A.","    AR","30517050225","0","0","0","21","  1,758.08 ","0","0","0"," ARS"
"  AR01","6","2022","1100007747","169","2020","     FA","     A","1927","51772","GALBA ARGENTINA S.A","    AR","30712061266","104543","0","0","21","  18,143.74 ","0","0","0"," ARS"
"  AR01","6","2022","1100007748","169","2020","     FA","     A","1928","51772","GALBA ARGENTINA S.A","    AR","30712061266","108754","0","0","21","  18,874.75 ","0","0","0"," ARS"
"  AR01","6","2022","1100007749","169","2020","     FA","     A","1929","37332","FRANCISCO MOYA S.A.","    AR","30708113081","81670","0","0","21","  13,831.23 ","0","0","0"," ARS"
"  AR01","6","2022","1100007750","169","2020","     FA","     A","1930","37332","FRANCISCO MOYA S.A.","    AR","30708113081","28109","0","0","21","  4,760.42 ","0","0","0"," ARS"
"  AR01","6","2022","1100007752","169","2020","     FA","     A","1931","37726","PAN DE VIDA S.R.L.","    AR","30708064986","3800","0","0","21","  312.39 ","0","0","0"," ARS"
"  AR01","6","2022","1100007753","169","2020","     FA","     A","1932","34004","SERGIO ALEJANDRO DE PAZ","    AR","20171731179","0","0","0","21","  1,990.80 ","0","0","0"," ARS"
"  AR01","6","2022","1100007754","169","2020","     FA","     A","1933","51772","GALBA ARGENTINA S.A","    AR","30712061266","12638","0","0","21","  2,193.40 ","0","0","0"," ARS"
"  AR01","6","2022","1100007755","169","2020","     FA","     A","1934","34614","LIMPIN S.A.","    AR","30709697044","36704","0","0","21","  6,370.14 ","0","0","0"," ARS"
"  AR01","6","2022","1100007756","169","2020","     FA","     A","1935","33540","OSCAR RUBEN DAVID","    AR","20081585505","0","0","0","21","  39,389.60 ","0","0","0"," ARS"
"  AR01","6","2022","1100007758","169","2020","     FA","     A","1936","34207","JOSE ALBERTO FERRARI","    AR","30710552963","70515","0","0","21","  12,238.18 ","0","0","0"," ARS"
"  AR01","6","2022","1100007759","169","2020","     FA","     A","1937","34207","JOSE ALBERTO FERRARI","    AR","30710552963","55682","0","0","21","  7,425.37 ","0","0","0"," ARS"
"  AR01","6","2022","1100007765","5433","2020","     FA","     A","1938","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","21","  1,827.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007766","5433","2020","     FA","     A","1939","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","21","  1,370.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100007767","5435","2020","     FA","     A","1940","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","21","  2,740.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100007768","5430","2020","     FA","     A","1941","34009","NESTLE ARGENTINA S.A.","    AR","30546764040","0","0","0","21","  5,637.02 ","0","0","0"," ARS"
"  AR01","6","2022","1100007769","163","2020","     FA","     A","1942","34197","VIRGINIA MARIA GARCIA","    AR","23240167654","25065","0","0","21","  4,350.04 ","0","0","0"," ARS"
"  AR01","6","2022","1100007770","164","2020","     FA","     A","1943","34197","VIRGINIA MARIA GARCIA","    AR","23240167654","94431","0","0","21","  16,388.82 ","0","0","0"," ARS"
"  AR01","6","2022","1100007774","169","2020","     FA","     A","1944","33534","DISTRIBUIDORA CUYANA SA","    AR","30543257571","35425","0","0","21","  6,148.09 ","0","0","0"," ARS"
"  AR01","6","2022","1100007775","5435","2020","     FA","     A","1945","34094","ANDRES NORBERTO DOMINGUEZ","    AR","20141173252","57260","0","0","21","  9,937.62 ","0","0","0"," ARS"
"  AR01","6","2022","1100007776","5435","2020","     FA","     A","1946","34094","ANDRES NORBERTO DOMINGUEZ","    AR","20141173252","61610","0","0","21","  10,692.57 ","0","0","0"," ARS"
"  AR01","6","2022","1100007777","5435","2020","     FA","     A","1947","34094","ANDRES NORBERTO DOMINGUEZ","    AR","20141173252","43907","0","0","21","  7,620.27 ","0","0","0"," ARS"
"  AR01","6","2022","1100007778","5435","2020","     FA","     A","1948","34178","DEL YESSO SEBASTIAN","    AR","20251289078","36745","0","0","21","  6,377.22 ","0","0","0"," ARS"
"  AR01","6","2022","1100007779","5430","2020","     FA","     A","1949","34178","DEL YESSO SEBASTIAN","    AR","20251289078","11955","0","0","21","  2,074.76 ","0","0","0"," ARS"
"  AR01","6","2022","1100007780","160","2020","     FA","     A","1950","34178","DEL YESSO SEBASTIAN","    AR","20251289078","15483","0","0","21","  2,687.20 ","0","0","0"," ARS"
"  AR01","6","2022","1100007781","162","2020","     FA","     A","1951","34178","DEL YESSO SEBASTIAN","    AR","20251289078","10520","0","0","21","  1,825.71 ","0","0","0"," ARS"
"  AR01","6","2022","1100007793","163","2020","     FA","     A","1952","32334","BOLSAS ARGENTINAS DE BASS MIRI","    AR","27114968809","12285","0","0","21","  2,132.11 ","0","0","0"," ARS"
"  AR01","6","2022","1100007794","160","2020","     FA","     A","1953","41154","ADRIAN PEREIRA S.R.L.","    AR","30713259108","42207","0","0","21","  3,054.63 ","0","0","0"," ARS"
"  AR01","6","2022","1100007795","161","2020","     FA","     A","1954","41154","ADRIAN PEREIRA S.R.L.","    AR","30713259108","0","0","0","21","  450.38 ","0","0","0"," ARS"
"  AR01","6","2022","1100007796","5435","2020","     FA","     A","1955","41154","ADRIAN PEREIRA S.R.L.","    AR","30713259108","0","0","0","21","  549.22 ","0","0","0"," ARS"
"  AR01","6","2022","1100007799","163","2020","     FA","     A","1956","33542","EMBOTELLADORA DEL ATLANTICO SA","    AR","30529135943","0","0","0","21","  1,640.95 ","0","0","0"," ARS"
"  AR01","6","2022","1100007800","9509","2020","     FA","     A","1957","51864","SERVICIOS PREMIUM S.A","    AR","30700517574","0","0","0","21","  18.88 ","0","0","0"," ARS"
"  AR01","6","2022","1100007801","163","2020","     FA","     A","1958","33948","LA CAMIONERA MENDOCINA S.R.L.","    AR","33531122599","20219","0","0","21","  3,509.08 ","0","0","0"," ARS"
"  AR01","6","2022","1100007802","162","2020","     FA","     A","1959","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","21","  1,370.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100007803","162","2020","     FA","     A","1960","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","21","  1,370.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100007804","161","2020","     FA","     A","1961","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","21","  1,370.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100007805","161","2020","     FA","     A","1962","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","21","  1,370.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100007806","161","2020","     FA","     A","1963","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","21","  456.75 ","0","0","0"," ARS"
"  AR01","6","2022","1100007808","162","2020","     FA","     A","1964","34009","NESTLE ARGENTINA S.A.","    AR","30546764040","0","0","0","21","  1,190.60 ","0","0","0"," ARS"
"  AR01","6","2022","1100007811","163","2020","     FA","     A","1965","33948","LA CAMIONERA MENDOCINA S.R.L.","    AR","33531122599","1727","0","0","21","  299.71 ","0","0","0"," ARS"
"  AR01","6","2022","1100007812","161","2020","     FA","     A","1966","34098","AGUAS DANONE DE ARGENTINA S.A.","    AR","30517050225","0","0","0","21","  12,733.63 ","0","0","0"," ARS"
"  AR01","6","2022","1100007813","161","2020","     FA","     A","1967","34098","AGUAS DANONE DE ARGENTINA S.A.","    AR","30517050225","0","0","0","21","  2,960.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100007814","163","2020","     FA","     A","1968","34098","AGUAS DANONE DE ARGENTINA S.A.","    AR","30517050225","0","0","0","21","  6,163.85 ","0","0","0"," ARS"
"  AR01","6","2022","1100007817","5430","2020","     FA","     A","1969","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","21","  1,827.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007818","5430","2020","     FA","     A","1970","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","21","  1,827.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007819","5430","2020","     FA","     A","1971","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","21","  2,740.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100007822","5435","2020","     FA","     A","1972","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","21","  1,827.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007823","5435","2020","     FA","     A","1973","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","21","  3,654.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007825","162","2020","     FA","     A","1974","42149","ECNEX ARGENTINA S.A.","    AR","33709274479","29247","0","0","21","  5,075.97 ","0","0","0"," ARS"
"  AR01","6","2022","1100007826","160","2020","     FA","     A","1975","42149","ECNEX ARGENTINA S.A.","    AR","33709274479","47380","0","0","21","  8,223.02 ","0","0","0"," ARS"
"  AR01","6","2022","1100007827","161","2020","     FA","     A","1976","42149","ECNEX ARGENTINA S.A.","    AR","33709274479","24567","0","0","21","  4,263.71 ","0","0","0"," ARS"
"  AR01","6","2022","1100007828","5433","2020","     FA","     A","1977","42149","ECNEX ARGENTINA S.A.","    AR","33709274479","31587","0","0","21","  5,482.10 ","0","0","0"," ARS"
"  AR01","6","2022","1100007829","5435","2020","     FA","     A","1978","42149","ECNEX ARGENTINA S.A.","    AR","33709274479","51183","0","0","21","  8,882.95 ","0","0","0"," ARS"
"  AR01","6","2022","1100007830","5430","2020","     FA","     A","1979","42149","ECNEX ARGENTINA S.A.","    AR","33709274479","28078","0","0","21","  4,873.04 ","0","0","0"," ARS"
"  AR01","6","2022","1100007831","169","2020","     FA","     A","1980","42149","ECNEX ARGENTINA S.A.","    AR","33709274479","30710","0","0","21","  5,329.77 ","0","0","0"," ARS"
"  AR01","6","2022","1100007832","163","2020","     FA","     A","1981","42149","ECNEX ARGENTINA S.A.","    AR","33709274479","40362","0","0","21","  7,004.90 ","0","0","0"," ARS"
"  AR01","6","2022","1100007833","164","2020","     FA","     A","1982","42149","ECNEX ARGENTINA S.A.","    AR","33709274479","21058","0","0","21","  3,654.65 ","0","0","0"," ARS"
"  AR01","6","2022","1100007835","163","2020","     FA","     A","1983","33948","LA CAMIONERA MENDOCINA S.R.L.","    AR","33531122599","3391","0","0","21","  588.44 ","0.01","0","0"," ARS"
"  AR01","6","2022","1100007840","169","2020","     FA","     A","1984","33657","GLOBAL COMPANY DISTRIBUTION S.","    AR","30709746886","6726","0","0","21","  1,167.36 ","0","0","0"," ARS"
"  AR01","6","2022","1100007843","163","2020","     FA","     A","1985","73141","BRIZIO KAREN YVONNE","    AR","27404200807","20594","0","0","21","  3,574.20 ","0","0","0"," ARS"
"  AR01","6","2022","1100007844","164","2020","     FA","     A","1986","73141","BRIZIO KAREN YVONNE","    AR","27404200807","8470","0","0","21","  1,470.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007845","5430","2020","     FA","     A","1987","6002104","ESTEBAN ETCHEBARNE","    AR","20080777400","348117","0","0","21","  60,417.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007846","164","2020","     FA","     A","1988","73141","BRIZIO KAREN YVONNE","    AR","27404200807","340502","0","0","21","  59,095.39 ","0","0","0"," ARS"
"  AR01","6","2022","1100007847","163","2020","     FA","     A","1989","73141","BRIZIO KAREN YVONNE","    AR","27404200807","698495","0","0","21","  121,226.35 ","0","0","0"," ARS"
"  AR01","6","2022","1100007848","169","2020","     FA","     A","1990","6008140","OLIVER ENRIQUE","    AR","20369334965","1310430","0","0","21","  227,430.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007854","169","2020","     FA","     X","1991","33656","BANCO SANTANDER RIO SA","    AR","30500008454","0","0","0","21","  353.26 ","0","0","0"," ARS"
"  AR01","6","2022","1100007855","169","2020","     FA","     X","1992","33656","BANCO SANTANDER RIO SA","    AR","30500008454","0","0","0","21","  142.87 ","0","0","0"," ARS"
"  AR01","6","2022","1100007856","163","2020","     FA","     X","1993","33932","AMERICAN EXPRESS ARG. S.A.","    AR","30574816870","0","0","0","21","  2,807.30 ","0","0","0"," ARS"
"  AR01","6","2022","1100007857","5435","2020","     FA","     X","1994","33932","AMERICAN EXPRESS ARG. S.A.","    AR","30574816870","0","0","0","21","  506.67 ","0","0","0"," ARS"
"  AR01","6","2022","1100007858","5435","2020","     FA","     X","1995","33656","BANCO SANTANDER RIO SA","    AR","30500008454","0","0","0","21","  53.37 ","0","0","0"," ARS"
"  AR01","6","2022","1100007859","9509","2020","     FA","     A","1996","44312","CAROLINA NARDI","    AR","27234630240","278022","0","0","21","  48,251.70 ","0","0","0"," ARS"
"  AR01","6","2022","1100007860","9509","2020","     FA","     A","1997","44312","CAROLINA NARDI","    AR","27234630240","92674","0","0","21","  16,083.90 ","0","0","0"," ARS"
"  AR01","6","2022","1100007861","164","2020","     FA","     A","1998","33948","LA CAMIONERA MENDOCINA S.R.L.","    AR","33531122599","1690","0","0","21","  293.22 ","0","0","0"," ARS"
"  AR01","6","2022","1100007863","5435","2020","     FA","     A","1999","65335","DISTRIBUIDORA AVM","    AR","30716247844","18285","0","0","21","  3,173.36 ","0","0","0"," ARS"
"  AR01","6","2022","1100007867","163","2020","     FA","     A","2000","34124","JOSE FAZZIO S.R.L.","    AR","30557156611","43856","0","0","21","  7,611.31 ","0","0","0"," ARS"
"  AR01","6","2022","1100007868","163","2020","     FA","     A","2001","34162","LA CASA DE DON LUCAS S.R.L.","    AR","30656245286","29041","0","0","21","  5,040.11 ","0","0","0"," ARS"
"  AR01","6","2022","1100007869","164","2020","     FA","     A","2002","73276","VENDOR SRL","    AR","30711429278","0","0","0","21","  6,020.61 ","0","0","0"," ARS"
"  AR01","6","2022","1100007873","5430","2020","     FA","     A","2003","34001","VERONICA S.A.","    AR","30500979824","0","0","0","21","  8,213.55 ","0","0","0"," ARS"
"  AR01","6","2022","1100007874","163","2020","     FA","     A","2004","34128","PARQUE S.R.L.","    AR","30677618945","0","0","0","21","  7,684.96 ","0","0","0"," ARS"
"  AR01","6","2022","1100007875","163","2020","     FA","     A","2005","33542","EMBOTELLADORA DEL ATLANTICO SA","    AR","30529135943","0","0","0","21","  4,651.87 ","0","0","0"," ARS"
"  AR01","6","2022","1100007876","161","2020","     FA","     A","2006","34156","ALDEGANI JORGE NORBERTO","    AR","20050814239","72387","0","0","21","  12,563.12 ","0","0","0"," ARS"
"  AR01","6","2022","1100007877","163","2020","     NC","     A","2007","32332","M.A. COMERCIAL S.R.L.","    AR","30693012631","-5643","0","0","21","- 979.42 ","0","0","0"," ARS"
"  AR01","6","2022","1100007878","163","2020","     FA","     A","2008","73276","VENDOR SRL","    AR","30711429278","0","0","0","21","  7,125.44 ","0","0","0"," ARS"
"  AR01","6","2022","1100007879","163","2020","     FA","     A","2009","33948","LA CAMIONERA MENDOCINA S.R.L.","    AR","33531122599","10265","0","0","21","  1,781.45 ","0","0","0"," ARS"
"  AR01","6","2022","1100007880","5435","2020","     FA","     A","2010","34001","VERONICA S.A.","    AR","30500979824","0","0","0","21","  8,223.94 ","0","0","0"," ARS"
"  AR01","6","2022","1100007881","5435","2020","     FA","     A","2011","34001","VERONICA S.A.","    AR","30500979824","0","0","0","21","  4,392.47 ","0","0","0"," ARS"
"  AR01","6","2022","1100007882","5430","2020","     FA","     A","2012","65335","DISTRIBUIDORA AVM","    AR","30716247844","12596","0","0","21","  2,186.13 ","0","0","0"," ARS"
"  AR01","6","2022","1100007883","5430","2020","     FA","     A","2013","34269","C P S COMUNICACIONES SA","    AR","30696850972","0","0","0","21","  2,191.61 ","0","0","0"," ARS"
"  AR01","6","2022","1100007884","161","2020","     FA","     A","2014","34269","C P S COMUNICACIONES SA","    AR","30696850972","0","0","0","21","  2,191.61 ","0","0","0"," ARS"
"  AR01","6","2022","1100007885","5433","2020","     FA","     A","2015","34269","C P S COMUNICACIONES SA","    AR","30696850972","0","0","0","21","  2,191.61 ","0","0","0"," ARS"
"  AR01","6","2022","1100007886","5435","2020","     FA","     A","2016","34269","C P S COMUNICACIONES SA","    AR","30696850972","0","0","0","21","  2,191.61 ","0","0","0"," ARS"
"  AR01","6","2022","1100007887","162","2020","     FA","     A","2017","34269","C P S COMUNICACIONES SA","    AR","30696850972","0","0","0","21","  2,191.61 ","0","0","0"," ARS"
"  AR01","6","2022","1100007888","5435","2020","     FA","     A","2018","34160","DE BUENO MATIAS FIDEL","    AR","20317233001","15488","0","0","21","  2,688.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007889","5435","2020","     FA","     A","2019","47927","BUENOS MARES S.A.","    AR","30708477547","30453","0","0","21","  5,285.28 ","0","0","0"," ARS"
"  AR01","6","2022","1100007890","162","2020","     FA","     A","2020","34269","C P S COMUNICACIONES SA","    AR","30696850972","0","0","0","21","  1,256.63 ","0","0","0"," ARS"
"  AR01","6","2022","1100007891","161","2020","     FA","     A","2021","34269","C P S COMUNICACIONES SA","    AR","30696850972","0","0","0","21","  1,256.63 ","0","0","0"," ARS"
"  AR01","6","2022","1100007892","5430","2020","     FA","     A","2022","34269","C P S COMUNICACIONES SA","    AR","30696850972","0","0","0","21","  2,191.61 ","0","0","0"," ARS"
"  AR01","6","2022","1100007895","161","2020","     FA","     A","2023","34001","VERONICA S.A.","    AR","30500979824","0","0","0","21","  6,439.63 ","0","0","0"," ARS"
"  AR01","6","2022","1100007896","162","2020","     FA","     A","2024","33952","LIBRERIA AYALA S.R.L.","    AR","30679448958","13378","0","0","21","  2,321.86 ","0","0","0"," ARS"
"  AR01","6","2022","1100007898","5435","2020","     NC","     A","2025","65335","DISTRIBUIDORA AVM","    AR","30716247844","-18285","0","0","21","- 3,173.36 ","0","0","0"," ARS"
"  AR01","6","2022","1100007899","5430","2020","     FA","     A","2026","34001","VERONICA S.A.","    AR","30500979824","0","0","0","21","  3,201.93 ","0","0","0"," ARS"
"  AR01","6","2022","1100007907","5435","2020","     FA","     A","2027","41154","ADRIAN PEREIRA S.R.L.","    AR","30713259108","11094","0","0","21","  870.72 ","0","0","0"," ARS"
"  AR01","6","2022","1100007908","163","2020","     FA","     A","2028","33941","DIVERSEY DE ARGENTINA S.A.","    AR","30697276676","8321","0","0","21","  1,444.17 ","0","0","0"," ARS"
"  AR01","6","2022","1100007909","5435","2020","     FA","     A","2029","34269","C P S COMUNICACIONES SA","    AR","30696850972","0","0","0","21","  2,191.61 ","0","0","0"," ARS"
"  AR01","6","2022","1100007910","5433","2020","     FA","     A","2030","34269","C P S COMUNICACIONES SA","    AR","30696850972","0","0","0","21","  1,144.47 ","0","0","0"," ARS"
"  AR01","6","2022","1100007911","5430","2020","     FA","     A","2031","34269","C P S COMUNICACIONES SA","    AR","30696850972","0","0","0","21","  1,088.36 ","0","0","0"," ARS"
"  AR01","6","2022","1100007913","163","2020","     FA","     A","2032","33941","DIVERSEY DE ARGENTINA S.A.","    AR","30697276676","8853","0","0","21","  1,536.47 ","0","0","0"," ARS"
"  AR01","6","2022","1100007914","163","2020","     FA","     A","2033","33941","DIVERSEY DE ARGENTINA S.A.","    AR","30697276676","36786","0","0","21","  6,384.28 ","0","0","0"," ARS"
"  AR01","6","2022","1100007915","160","2020","     FA","     A","2034","6001575","GUSTAVO ADRIAN LAZZARINO","    AR","20184434270","59290","0","0","21","  10,290.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007918","162","2020","     FA","     A","2035","33957","COCA COLA FEMSA DE BS AS S.A.","    AR","30525390086","0","0","0","21","  2,702.27 ","0","0","0"," ARS"
"  AR01","6","2022","1100007919","164","2020","     FA","     A","2036","33941","DIVERSEY DE ARGENTINA S.A.","    AR","30697276676","9806","0","0","21","  1,701.82 ","0","0","0"," ARS"
"  AR01","6","2022","1100007920","164","2020","     FA","     A","2037","33941","DIVERSEY DE ARGENTINA S.A.","    AR","30697276676","5137","0","0","21","  891.62 ","0","0","0"," ARS"
"  AR01","6","2022","1100007921","164","2020","     FA","     A","2038","33941","DIVERSEY DE ARGENTINA S.A.","    AR","30697276676","11546","0","0","21","  2,003.80 ","0","0","0"," ARS"
"  AR01","6","2022","1100007922","9509","2020","     FA","     A","2039","69529","PERES MARIA BEATRIZ","    AR","27218341700","223850","0","0","21","  38,850.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007923","164","2020","     FA","     A","2040","33941","DIVERSEY DE ARGENTINA S.A.","    AR","30697276676","4685","0","0","21","  813.13 ","0","0","0"," ARS"
